k1,k2,k3,k4
0.0056107,0.82477,0.064739,-0.4959
0.0051791,0.24687,0.11696,-0.49547
0.0047475,0.16185,0.056539,-0.49547
0.0012948,0.091066,-0.082003,-0.4959
0.0038843,0.20932,-0.057402,-0.49504
0.0051791,0.62192,-0.020716,-0.49504
0.0056107,0.84765,-0.087182,-0.49461
0.0056107,0.68537,-0.031075,-0.49461
0.0056107,0.64998,0,-0.49417
0.0056107,0.77946,0.026759,-0.49374
0.0051791,0.62063,0.028485,-0.49374
0.0051791,0.49374,0.038843,-0.49331
0.0051791,0.61502,-0.0099266,-0.49417
0.0051791,0.74968,-0.0056107,-0.49288
0.0051791,0.63358,0.0060423,-0.49417
0.0051791,0.28874,0,-0.49158
0.0051791,-0.24514,-0.011221,-0.49417
0.0051791,-0.63876,0.099698,-0.49115
0.0051791,-0.74104,0.11092,-0.49288
0.0056107,-0.92361,-0.047044,-0.49374
0.0051791,-1.1372,-0.0060423,-0.48511
0.0051791,-0.98964,0.018127,-0.50583
0.0051791,-0.73284,-0.066897,-0.037117
0.0051791,-0.64264,-0.028917,0.13768
0.0043159,-0.65775,-0.095382,0.081571
0.0060423,-0.79284,-0.11308,0.11696
0.0056107,-0.76565,0.039275,0.096245
0.0047475,-0.5464,-0.0056107,0.11092
0.0069055,-0.42382,-0.032369,0.10358
0.0064739,-0.64437,-0.0025896,0.10962
0.0069055,-0.90117,-0.00043159,0.1079
0.0069055,-0.62883,0.079845,0.10919
0.0069055,-0.34441,0.059991,0.10876
0.0069055,-0.39836,0.023738,0.10919
0.0069055,-0.74363,0.02158,0.11006
0.0069055,-1.0466,0.076392,0.11006
0.0069055,-1.1234,0.028917,0.10962
0.0069055,-1.3358,-0.050496,0.10962
0.0069055,-1.41,-0.028054,0.10962
0.0060423,-1.1053,-0.026759,0.11006
0.0060423,-0.57057,0.015537,0.11049
0.0064739,-0.1981,-0.042296,0.11049
0.0064739,-0.26155,-0.088045,0.11049
0.0064739,-0.30298,0.083729,0.11006
0.0064739,0.068623,0.035822,0.11049
0.0064739,0.35736,-0.13725,0.11049
0.0060423,0.17523,-0.092792,0.11049
0.0060423,0.021148,-0.0043159,0.11049
0.0060423,0.3306,0.034959,0.11006
0.0060423,0.62365,0.0043159,0.11006
0.0056107,0.41174,-0.016401,0.10962
0.0060423,0.15106,0.042728,0.10962
0.0056107,0.34182,0.066465,0.11092
0.0051791,0.53215,0.054812,0.11092
0.0030211,0.28485,-0.011221,0.11092
0.0038843,-0.20285,-0.009495,0.11092
0.0043159,-0.37894,0.079413,0.11092
0.0034527,-0.15926,0.043159,0.11092
0.0034527,-0.047475,-0.042296,0.11092
0.0034527,-0.14156,-0.044454,0.11092
0.0034527,-0.15753,-0.045317,0.11092
0.0030211,0.12775,0.009495,0.11049
0.0030211,0.57747,0.011221,0.11049
0.0030211,0.71342,-0.078981,0.11092
0.0034527,0.62754,0.011653,0.11135
0.0034527,0.68796,0.05956,0.11135
0.0030211,0.86836,-0.014674,0.11092
0.0030211,0.56495,0.010358,0.11049
0.0025896,0.091498,0.009495,0.11092
0.002158,-0.28356,0.064307,0.11049
0.0017264,-0.36815,0.13552,0.11049
0.002158,-0.25464,0.041433,0.11092
0.0025896,-0.35995,-0.023306,0.11092
0.0017264,-0.50324,0.0034527,0.11006
0.0017264,-0.59473,-0.063444,0.10962
0.0017264,-0.58049,-0.098835,0.11006
0.0017264,-0.7199,-0.050496,0.11092
0.0017264,-0.89297,-0.026759,0.11092
0.002158,-0.8006,0.04618,0.11049
0.002158,-0.54769,0.084161,0.11006
0.00086319,-0.18645,-0.066897,0.10962
0.00086319,-0.033664,-0.075529,0.10962
0.00043159,-0.087182,-0.0086319,0.11006
0,-0.21795,-0.036685,0.11006
-0.00043159,-0.40138,0.052223,0.10962
-0.00086319,-0.52093,0.13164,0.10919
-0.00086319,-0.74881,0.074234,0.10919
-0.00086319,-1.1316,0.02978,0.11006
-0.00086319,-1.5926,0.012948,0.11049
-0.00086319,-1.7587,-0.009495,0.11049
-0.00086319,-1.7203,0.062149,0.10962
-0.0012948,-1.4709,0.063444,0.10962
-0.0012948,-1.1541,-0.062581,0.10962
-0.00086319,-1.1014,-0.034959,0.10962
-0.00043159,-1.3448,-0.053517,0.10962
0.00043159,-1.445,-0.12732,0.10962
0.00043159,-1.1049,-0.0073371,0.10919
0,-0.45878,-0.036685,0.10876
0,-0.13984,-0.081571,0.10876
0.00043159,-0.1571,0.0082003,0.10919
0,-0.47173,0.060423,0.10962
0,-0.63401,0.092792,0.11006
0,-0.4877,0.01079,0.11006
-0.0017264,-0.28054,-0.049202,0.10962
-0.0017264,-0.11092,-0.047044,0.10919
-0.0047475,0.17307,0.028054,0.10876
-0.0056107,0.46828,0.059128,0.10962
-0.0025896,0.14199,0.0043159,0.11006
-0.0025896,-0.20414,0.062581,0.10962
-0.002158,-0.31204,0.082866,0.10962
-0.002158,-0.034096,0.011221,0.10962
-0.002158,0.2719,0.037549,0.11049
-0.002158,0.33189,-0.074234,0.11049
-0.002158,0.21882,-0.036254,0.11049
-0.002158,0.43505,0.018127,0.11049
-0.002158,0.83729,-0.035822,0.10962
-0.0017264,0.86362,-0.090634,0.10962
-0.0017264,0.7691,-0.092361,0.10962
-0.0017264,0.73802,0.023306,0.11006
-0.0017264,0.71126,0.1571,0.10919
-0.002158,0.61027,0.025896,0.10919
-0.002158,0.25809,-0.054381,0.10962
-0.0025896,0.091066,0.047907,0.11006
-0.0034527,0.6038,0.016401,0.11006
-0.0034527,1.1463,-0.043159,0.11006
-0.0038843,1.0186,-0.10315,0.11092
-0.0038843,0.72464,-0.066465,0.11049
-0.0034527,0.58567,0.13379,0.11006
-0.0030211,0.44325,0.13207,0.10919
-0.0025896,0.27924,-0.078118,0.10919
-0.0025896,0.07855,-0.015106,0.10962
-0.002158,0.090634,0.059991,0.11006
-0.0017264,0.20716,0.041433,0.11006
-0.00086319,0.1994,0.061718,0.11006
0,-0.24385,0.13293,0.11006
0,-0.59215,0.064307,0.11006
0,-0.83427,-0.089771,0.11049
0.00043159,-0.82477,-0.056539,0.11049
0.00043159,-0.54855,-0.053949,0.11006
0.00043159,-0.28054,-0.16142,0.10919
0.00043159,-0.13293,0.031506,0.10919
-0.00043159,0.32585,0.13466,0.10919
0,0.49158,-0.051791,0.10919
0,0.33448,0.0043159,0.10919
0,0.48943,-0.063876,0.10919
-0.00043159,0.41217,-0.075529,0.10962
-0.00043159,0.0090634,-0.030643,0.10962
0,-0.12344,0.061718,0.10962
0.00086319,-0.05136,0.088476,0.10962
0.0012948,-0.088045,0.15753,0.10962
0.00086319,-0.14631,0.024169,0.10962
0.0017264,-0.52784,-0.0064739,0.10919
0.0017264,-0.98619,0.048338,0.10876
0.002158,-1.2106,0.00043159,0.10876
0.0017264,-1.2007,-0.079845,0.10876
0.002158,-1.12,-0.0099266,0.10962
0.00043159,-1.0578,-0.009495,0.10962
0.00043159,-0.91584,0.019422,0.11006
0.0025896,-0.79499,0.016832,0.10962
0.0017264,-0.64178,-0.026759,0.10962
0.0017264,-0.30902,-0.057833,0.11006
0.0017264,0.22184,-0.05136,0.11006
0.00086319,0.64264,-0.11437,0.10962
0.00086319,0.68623,-0.042728,0.10919
0,0.49849,0.10919,0.10919
-0.00043159,0.49763,0.1079,0.10919
0,0.70522,0.022874,0.10962
0,0.98619,-0.049202,0.10962
-0.00043159,1.0773,-0.081139,0.10962
-0.00043159,0.95209,0.031938,0.10962
-0.00043159,0.70565,0.072076,0.10962
0.00086319,0.41217,0.055675,0.11006
0.0017264,0.07855,0.082434,0.10962
0.0017264,-0.31765,0.050928,0.10919
0.0025896,-0.47173,0.016832,0.10876
0.0030211,-0.4303,-0.032801,0.10876
0.0030211,-0.23349,-0.14027,0.10876
0.0025896,-0.048338,-0.14933,0.10833
0.0025896,0.10574,0.024601,0.10876
0.0025896,0.22313,0.057402,0.10876
0.0030211,0.34786,0.002158,0.10876
0.0047475,0.68235,0.0086319,0.10876
0.0034527,1.0211,-0.044454,0.10876
0.0047475,0.94389,-0.070781,0.10876
0.0047475,0.71256,-0.031506,0.10876
0.0047475,0.83815,0.037549,0.10876
0.0047475,1.2831,0.06776,0.10876
0.0038843,1.1239,0.013379,0.10833
0.0034527,0.37808,0.10272,0.10833
0.0034527,-0.01899,0.10488,0.10833
0.0043159,-0.33621,0.13336,0.10876
0.0043159,-1.0863,-0.060855,0.10876
0.0043159,-1.6845,-0.12171,0.10876
0.0047475,-0.9249,-0.031075,0.10876
0.0047475,0.57057,0.040138,0.10876
0.0047475,1.1174,-0.093656,0.10876
0.0051791,0.22011,-0.024169,0.10876
0.0060423,-0.63703,0.13509,0.10876
0.0064739,-0.81571,0.026759,0.10876
0.0064739,-0.75831,-0.10229,0.10876
0.0056107,-0.59215,-0.19163,0.10876
0.0051791,-0.23177,-0.20242,0.10876
0.0051791,0.1079,0.097972,0.10876
0.0051791,0.52741,0.25593,0.10876
0.0060423,0.73069,-0.018127,0.10876
0.0064739,0.2568,0.011221,0.10876
0.0069055,-0.12861,0.078118,0.10876
0.0056107,0.21623,-0.014243,0.10876
0.002158,0.19508,-0.032801,0.10833
0.0060423,-0.97238,0.061718,0.10876
0.0069055,-1.8071,0.12344,0.10876
0.0069055,-2.0082,0.14976,0.10876
0.0069055,-1.4912,-0.097108,0.10876
0.0064739,-0.69702,-0.22702,0.10919
0.0060423,0.13552,-0.033233,0.10962
0.0060423,1.265,-0.046612,0.10919
0.0064739,1.2395,-0.14243,0.10919
0.0060423,0.36081,-0.028485,0.10919
0.0060423,-0.50324,0.013811,0.10919
0.0060423,-0.28658,0.24946,0.10919
0.0064739,0.20026,0.16401,0.10919
0.0060423,0.80276,-0.17954,0.10919
0.0056107,0.68278,0.064739,0.10876
0.0056107,0.24514,0.002158,0.10876
0.0077687,0.46008,-0.0034527,0.10919
0.0073371,0.52956,0.19335,0.10962
0.0073371,0.27579,0.047475,0.10962
0.0073371,-0.19206,-0.055244,0.10919
0.0064739,-0.11998,0.04877,0.10919
0.0069055,0.33664,0.0064739,0.10962
0.0069055,0.22529,-0.2063,0.10919
0.0069055,0.14674,-0.11006,0.10919
0.0064739,0.40785,-0.071644,0.10919
0.0060423,1.076,-0.19551,0.10962
0.0060423,1.6638,-0.047475,0.10962
0.0060423,1.6733,0.11524,0.10919
0.0064739,1.445,0.083297,0.10962
0.0069055,1.2318,0.082434,0.11006
0.0060423,1.1295,0.077255,0.11049
0.0056107,1.4631,-0.10919,0.11049
0.0051791,1.5757,0.10401,0.11006
0.0051791,1.3194,0.14286,0.10962
0.0047475,1.1023,-0.0090634,0.11006
0.0047475,0.86923,0.08675,0.11006
0.0051791,0.97885,0.13768,0.11092
0.0056107,1.2197,-0.053517,0.10919
0.0064739,1.2249,-0.037549,0.10919
0.0069055,1.0889,-0.038843,0.11135
0.0073371,0.7937,-0.063013,0.10617
0.0077687,0.58136,0.11696,0.11998
0.0077687,0.54553,0.06776,0.091929
0.0073371,0.82866,-0.060855,0.15019
0.0073371,1.0678,0.0043159,-0.27665
0.0064739,1.454,-0.016832,-0.54812
0.0060423,1.688,-0.12646,-0.47303
0.0069055,0.85455,-0.063013,-0.51316
0.0069055,-0.47303,-0.017264,-0.48943
0.0069055,-0.86103,0.020716,-0.50324
0.0073371,-0.21968,0.085455,-0.49504
0.0060423,0.43807,0.053949,-0.49849
0.0077687,0.56409,-0.12948,-0.49676
0.0082003,0.39145,-0.025464,-0.49719
0.0082003,-0.061718,0.17523,-0.49676
0.0086319,-0.56409,0.099266,-0.49633
0.0082003,-1.4091,-0.094519,-0.4959
0.0077687,-1.9478,-0.18213,-0.4959
0.0073371,-1.0259,-0.088476,-0.49547
0.0073371,0.48468,0.14329,-0.49547
0.0069055,1.5404,0.030211,-0.49547
0.0069055,1.145,-0.13768,-0.49504
0.0073371,-0.16487,0.085024,-0.49461
0.0082003,-1.2723,0.15019,-0.49461
0.0077687,-1.659,-0.0090634,-0.49461
0.0077687,-1.1489,0.031075,-0.49417
0.0082003,-0.50842,-0.047907,-0.49374
0.0073371,-0.13768,-0.062581,-0.49374
0.0082003,0.12991,0.13552,-0.49374
0.0086319,0.1243,0.088476,-0.49374
0.0073371,-0.4044,-0.0051791,-0.49331
0.0073371,-1.0186,0.068192,-0.49331
0.0069055,-1.2132,0.024601,-0.49417
0.0069055,-1.1394,-0.040138,-0.49072
0.0069055,-1.1183,-0.083729,-0.49719
0.0073371,-0.95943,-0.10617,-0.48425
0.0073371,-0.56754,0.042728,-0.50669
0.0073371,-0.15063,0.034096,-0.46698
0.0077687,-0.10272,0.029348,-0.54251
0.0077687,-0.30557,-0.084592,-0.22831
0.0077687,-0.49719,-0.14286,0.14631
0.0082003,-0.60423,-0.10919,0.07855
0.0073371,-0.19508,0,0.1148
0.0073371,0.26025,-0.086319,0.097972
0.0073371,0.31032,-0.054381,0.10833
0.0069055,0.2391,0.094087,0.10531
0.0069055,0.23953,0.12516,0.10747
0.0069055,0.0082003,0.05956,0.10747
0.0069055,-0.43332,0.093656,0.1079
0.0069055,-0.66897,0.08934,0.10876
0.0069055,-0.67631,-0.038412,0.10876
0.0069055,-0.64523,-0.080708,0.10876
0.0069055,-0.34225,-0.074234,0.10876
0.0069055,0.032369,0.052223,0.10919
0.0069055,0.24903,0.062149,0.10919
0.0064739,0.4303,0.019853,0.10962
0.0060423,0.4044,-0.036254,0.10962
0.0060423,0.58308,-0.013811,0.10962
0.0060423,1.1943,0.023738,0.11049
0.0051791,1.3841,-0.082866,0.11049
0.0043159,1.1429,-0.088476,0.11092
0.0034527,0.67976,-0.0060423,0.11092
-0.00043159,0.65732,0.071644,0.11049
0.0012948,0.62192,0.058265,0.11092
0.0030211,0.63401,0.02158,0.11049
0.0030211,0.57057,0.043159,0.11006
0.0038843,0.33707,0.04877,0.11006
0.0034527,0.13336,0.10531,0.11006
0.0034527,-0.29866,-0.0047475,0.11092
0.0030211,-0.81355,-0.0025896,0.11092
0.0030211,-1.0039,0.014674,0.11092
0.0025896,-0.71644,-0.02158,0.11092
0.0017264,-0.41778,-0.11826,0.11092
0.0012948,-0.14933,-0.17005,0.11092
0,0.07596,-0.043591,0.11092
0,0.32283,0.050928,0.11049
0,0.53647,-0.034527,0.11006
0,0.46008,-0.04618,0.11049
-0.0012948,0.35606,-0.038843,0.11049
-0.002158,0.58567,0.018127,0.11049
-0.0017264,0.75658,0.092361,0.11049
-0.0017264,0.265,0.016832,0.11049
-0.002158,-0.63185,0.13595,0.11049
-0.0025896,-0.95468,0.2322,0.11049
-0.0025896,-1.0186,-0.023306,0.11049
-0.0025896,-1.1869,0.055244,0.11049
-0.002158,-1.1852,0.089771,0.11006
-0.0012948,-0.92274,-0.18774,0.10962
-0.002158,-0.62322,-0.12041,0.11006
-0.00086319,-0.53,0.0056107,0.11006
-0.00086319,-0.95641,-0.012085,0.10962
-0.00043159,-1.4566,0.055675,0.10962
0,-1.5028,0.11351,0.11049
0.00043159,-1.1351,0.096677,0.11049
0.00043159,-0.78334,-0.041001,0.11049
0,-0.65343,-0.24342,0.11006
0,-0.50885,-0.15537,0.11006
0,-0.34786,0.00043159,0.11006
0,-0.39275,0.0051791,0.11006
0,-0.45317,0.046612,0.10962
0,-0.39102,-0.032369,0.10962
0,-0.47993,0.0090634,0.10962
0,-0.65473,0.14156,0.10962
0.00043159,-0.76565,0.0082003,0.11006
0.00086319,-0.94562,-0.077687,0.11049
0.0012948,-1.0725,-0.022011,0.11049
0.00086319,-1.1269,0.094519,0.11006
0.00086319,-1.1493,0.12171,0.11049
0.0012948,-1.1839,-0.041433,0.11049
0.0017264,-1.1791,-0.11826,0.11049
0.0017264,-0.78118,-0.12085,0.10962
0.00086319,-0.30902,-0.0043159,0.10962
0.00086319,-0.057402,0.022011,0.11006
-0.00043159,-0.031938,-0.018558,0.11006
0,-0.18645,-0.030211,0.11092
0.00086319,0.053086,0.064307,0.11092
0.00086319,0.27967,0.1066,0.11092
0.00043159,0.21278,0.081139,0.11092
0.00086319,0.24428,-0.026327,0.11049
0.002158,0.073802,0.10488,0.11049
0.002158,-0.36211,0.043159,0.11006
0.0017264,-0.61934,-0.15451,0.11006
0.00086319,-0.24083,0.07035,0.11006
0.0017264,0.45404,0.10488,0.11006
0.002158,0.78334,-0.0064739,0.10962
0.0017264,-0.25809,-0.066034,0.10962
0.002158,-0.48468,-0.0060423,0.11006
0.002158,0.48899,-0.034959,0.11049
0.002158,0.61761,-0.15365,0.11006
0.0017264,0.51662,-0.14933,0.10962
0.0012948,0.55848,0.031938,0.10962
0.0017264,0.88045,0.12775,0.10962
0.002158,1.2697,0.10876,0.10962
0.00086319,1.0721,-0.036685,0.10962
0.00086319,0.59732,-0.063013,0.10876
0.002158,0.15235,0.22184,0.10876
0.00086319,0.29996,0.12473,0.10876
0.00086319,0.29478,-0.15883,0.10919
0.0012948,-0.24903,-0.091929,0.10962
0.00086319,-0.53215,-0.0047475,0.10962
0.00043159,-0.2473,0.11265,0.10876
0.00086319,0.3634,0.19767,0.10876
0.00043159,0.72939,0.0090634,0.10919
-0.00043159,0.52438,-0.11696,0.10919
-0.0017264,0.43979,-0.026759,0.10919
-0.0012948,0.61329,-0.12818,0.10919
-0.0012948,0.51575,-0.11265,0.10919
-0.0025896,0.59646,0.13984,0.10919
-0.0025896,0.84376,0.015106,0.10876
-0.0025896,0.70393,0.024169,0.10919
-0.002158,0.13984,0.063444,0.10962
-0.0012948,-0.31247,0.03798,0.10962
-0.00043159,-0.48079,0.017695,0.10962
0.00043159,-0.76823,-0.052223,0.10919
0.00086319,-0.83168,0.016401,0.10919
0.00043159,-0.94087,0.094087,0.10919
0.00043159,-1.2529,0.037117,0.10919
0.00086319,-1.3025,0.063013,0.10962
0,-1.2628,0.070781,0.10876
0,-1.5576,-0.053949,0.10876
0.00043159,-1.8369,-0.11351,0.10876
0.00086319,-1.6003,-0.17436,0.10962
0.00043159,-0.98792,-0.13725,0.11006
0.00086319,-0.49547,-0.057833,0.10962
-0.0017264,-0.27579,-0.05697,0.10919
-0.002158,-0.066034,-0.025896,0.10876
0.0012948,-0.16271,0.096677,0.10919
0.00086319,-0.12516,0.057833,0.10962
0.0012948,0.0047475,-0.012948,0.10962
0.00086319,-0.11998,0.0060423,0.10962
0,-0.59301,-0.097972,0.10919
-0.00043159,-0.52827,0.052654,0.10876
-0.00086319,-0.13681,0.16487,0.10876
-0.0012948,0.18429,0.091929,0.10919
-0.0017264,0.13811,0.08934,0.10919
-0.0025896,-0.2637,0.0077687,0.10919
-0.002158,-0.28787,0.0047475,0.10919
-0.0017264,-0.19422,0.0069055,0.10876
-0.0017264,-0.028054,-0.094519,0.10876
-0.0012948,0.17479,-0.026327,0.10876
-0.00086319,0.61588,0.054812,0.10876
0,0.87311,-0.015969,0.10919
-0.00086319,0.87915,0.018558,0.10876
-0.002158,0.92836,-0.0030211,0.10876
-0.00086319,1.041,0.02158,0.10876
-0.00086319,1.1226,-0.012085,0.10962
-0.00086319,0.9016,-0.12689,0.10962
-0.0012948,0.67242,-0.0030211,0.10962
-0.0012948,0.77341,0.088045,0.10876
-0.0012948,1.1821,0.047044,0.10876
-0.0012948,1.1761,-0.012948,0.10876
-0.00086319,0.7445,-0.015537,0.10919
-0.00043159,0.42943,0.030211,0.10962
0.00043159,0.56884,0,0.10919
0.00086319,0.72939,-0.047475,0.10876
0.002158,0.56668,-0.056539,0.10876
0.0025896,0.25464,-0.032801,0.10919
0.0030211,0.2473,0.031075,0.10919
0.0043159,0.45274,0.047044,0.10919
0.0043159,0.48252,0.066897,0.10962
0.0043159,0.28054,-0.0064739,0.10962
0.0043159,-0.20457,-0.12861,0.10919
0.0038843,-0.35088,-0.04057,0.10876
0.0034527,0.017695,0.059128,0.10876
0.0030211,0.61459,0.050928,0.10919
0.0030211,0.53302,0.051791,0.10919
0.0034527,0.097972,0.026327,0.10919
0.0043159,-0.35002,0.090634,0.10876
0.0047475,-0.58697,0.081139,0.10876
0.0051791,-0.7281,-0.036254,0.10919
0.0060423,-1.016,-0.1394,0.10962
0.0060423,-1.0086,-0.009495,0.10962
0.0064739,-0.70997,0.057833,0.10919
0.0064739,-0.37376,0.00086319,0.10876
0.0069055,-0.34614,0.054381,0.10876
0.0056107,-0.58394,-0.021148,0.10876
0.0047475,-1.0186,-0.035391,0.10919
0.0060423,-1.211,0.028485,0.10919
0.0060423,-1.0207,-0.094087,0.10876
0.0064739,-0.86836,-0.080276,0.10876
0.0064739,-0.80319,0.040138,0.10919
0.0069055,-0.47259,-0.037549,0.10962
0.0073371,-0.19033,-0.014243,0.10962
0.0073371,0.0047475,0.0025896,0.10962
0.0073371,-0.10531,-0.047907,0.10919
0.0073371,-0.29607,0.034527,0.10876
0.0077687,-0.5546,0.047475,0.10876
0.0077687,-0.84981,-0.068623,0.10876
0.0077687,-1.0065,0.028917,0.10876
0.0082003,-0.82736,0.11739,0.10876
0.0086319,-0.68192,0.0051791,0.10919
0.0090634,-0.79025,0.021148,0.10876
0.0090634,-1.0332,0.024169,0.10876
0.0099266,-1.12,-0.0077687,0.10876
0.010358,-0.96159,-0.063876,0.10919
0.0099266,-0.57186,0.030211,0.10919
0.0099266,-0.23306,-0.054381,0.10876
0.0099266,0.17177,-0.067328,0.10833
0.010358,0.75788,0.032369,0.10833
0.010358,1.4389,-0.020716,0.10876
0.010358,1.4907,-0.12603,0.10876
0.01079,1.177,0.012085,0.10876
0.01079,0.94001,0.079413,0.10876
0.01079,0.66854,0.041864,0.10876
0.01079,0.79025,0.002158,0.10876
0.01079,0.7281,0.02158,0.10876
0.010358,0.7445,0.17005,0.10876
0.0099266,0.94174,0.20803,0.10876
0.0090634,0.90591,-0.077255,0.10833
0.0090634,0.30168,-0.030643,0.10833
0.0086319,-0.15019,-0.015969,0.10876
0.0073371,0.25464,-0.072076,0.10833
0.0069055,0.93785,-0.066034,0.10876
0.0069055,1.3794,-0.11092,0.10919
0.0064739,1.7307,-0.07855,0.10962
0.0060423,2.2577,-0.028917,0.10919
0.0060423,2.3677,0.040138,0.10876
0.0060423,2.1972,0.030643,0.10919
0.0056107,2.1965,0.11782,0.10962
0.0051791,1.8192,0.16659,0.10962
0.0051791,1.6884,0.11049,0.10919
0.0056107,1.3915,0.023738,0.10962
0.0056107,0.93699,-0.011221,0.1079
0.0064739,0.58783,0.012085,0.11092
0.0069055,0.53,0.02158,0.10703
0.0069055,0.817,-0.12775,0.11524
0.0060423,0.93397,-0.027622,0.10315
0.0025896,0.7268,0.052654,0.11955
0.0051791,0.43375,-0.033233,0.095382
0.0056107,0.23781,0.009495,0.13466
0.0056107,0.30859,0.053517,0.034096
0.0056107,0.87052,-0.044886,-0.47346
0.0056107,1.1886,-0.012516,-0.50626
0.0060423,0.9413,-0.043591,-0.49202
0.0060423,0.53733,-0.025464,-0.50367
0.0064739,0.2486,0.069486,-0.49331
0.0069055,0.025032,0.088476,-0.50151
0.0073371,-0.067328,0.036254,-0.49547
0.0077687,-0.063876,-0.087182,-0.49892
0.0082003,-0.2555,-0.037117,-0.49633
0.0086319,-0.25896,0.072076,-0.49719
0.0086319,-0.19335,0.032369,-0.49676
0.0073371,-0.63271,-0.037117,-0.49633
0.0073371,-0.96677,0.0034527,-0.49633
0.0073371,-0.85671,0.015106,-0.4959
0.0069055,-0.5451,-0.0069055,-0.49547
0.0064739,-0.34916,-0.06517,-0.49547
0.0073371,-0.39275,-0.13379,-0.49547
0.0073371,-0.55373,-0.011221,-0.49461
0.0056107,-0.52956,0.094519,-0.49461
0.0060423,-0.39145,0.009495,-0.49461
0.0064739,-0.41476,0.017264,-0.49461
0.0064739,-0.51101,0.039275,-0.49417
0.0060423,-0.51618,0.045749,-0.49374
0.0060423,-0.53604,0.082866,-0.49374
0.0064739,-0.6353,-0.002158,-0.49374
0.0064739,-0.66595,-0.044886,-0.49374
0.0069055,-0.78593,-0.043591,-0.49245
0.0069055,-0.93785,-0.018558,-0.49504
0.0069055,-0.66724,0.026327,-0.49029
0.0069055,-0.18861,-0.009495,-0.49676
0.0069055,0.10358,-0.018127,-0.48727
0.0069055,0.034527,-0.14458,-0.49935
0.0073371,-0.13552,-0.078118,-0.48295
0.0073371,-0.22098,0.041001,-0.50496
0.0077687,-0.03798,-0.031938,-0.45145
0.0077687,-0.30988,-0.038843,0.044454
0.0077687,-0.83815,0.094087,0.11826
0.0082003,-0.49245,0.20501,0.091066
0.0082003,0.25119,0.044454,0.11221
0.0082003,0.57013,-0.076392,0.098835
0.0086319,0.029348,-0.078118,0.11049
0.0086319,-0.72378,0.037117,0.10488
0.0090634,-1.4061,0.13423,0.10962
0.009495,-1.6923,0.050496,0.1079
0.0090634,-1.4614,-0.10574,0.10876
0.0086319,-0.54726,-0.14156,0.10876
0.0073371,1.0656,-0.08934,0.10876
0.0056107,2.3643,-0.12387,0.10962
0.0069055,2.2469,-0.14545,0.11006
0.0064739,1.1985,0.081571,0.10962
0.0060423,0.48079,0.19594,0.10962
0.0060423,0.34139,0.11524,0.11049
0.0051791,0.3634,-0.032801,0.11092
0.0047475,0.88908,-0.03798,0.11092
0.0043159,1.3781,0.11869,0.11092
0.0038843,1.5412,-0.014674,0.11092
0.0038843,1.1109,0.049633,0.11092
0.0038843,0.43159,0.21493,0.11092
0.0047475,-0.18041,0.11653,0.11092
0.0051791,-0.69573,0.020285,0.11092
0.0056107,-0.67328,-0.11826,0.11092
0.0051791,-0.41649,-0.1558,0.11006
0.0056107,-0.13638,-0.11955,0.10962
0.0060423,0.25593,0.0073371,0.10962
0.0051791,0.64221,0.020285,0.11006
0.0064739,0.9262,0.074666,0.11049
0.0069055,0.8593,0.075097,0.11049
0.0064739,0.33794,-0.14847,0.11006
0.0060423,0.1653,-0.057402,0.10962
0.0056107,0.099266,0.020285,0.10962
0.0056107,-0.28312,-0.011221,0.11006
0.0051791,-0.36987,0.031075,0.11049
0.0043159,-0.17307,0.10358,0.11006
0.0043159,-0.26413,0.10142,0.10962
0.0034527,-0.59258,-0.1161,0.10962
0.0025896,-0.54553,-0.052654,0.11049
0.002158,-0.2473,-0.052654,0.11049
0.00086319,0.11912,-0.12646,0.11049
0.00086319,0.040138,-0.0069055,0.11006
0.00043159,-0.28701,0.012516,0.10962
0,-0.51144,0.042296,0.10919
0.00043159,-0.92447,0.13077,0.10962
0.00086319,-1.5732,0.082434,0.11006
0.0012948,-1.9573,0.028054,0.10962
